id,latitude,longitude,addresses,qv_list,svg_x_whole,svg_y_whole,svg_x_njesia,svg_y_njesia,in_njesia,njesia_name
304,41.32664773405095,19.81270071132184,"Sh""K PEZES""",1990/00,0.189112,0.212697,0.049078,0.046588,true,Njësia 10
305,41.332709006756154,19.807568368994346,"Shkolla""Q Stafa""","1996/00, 1996/01",0.185257,0.206635,0.045225,0.040527,true,Njësia 10
306,41.337587936100626,19.793665915321338,"Shkolla ""28 Nëntori"" Rr.""Lord Bajron""; Shkolla 9-vjeçare ""28 Nëntori"", Rr. ""L. Bajron""; Shkolla ""Ahmet Gashi"", Rr.""Lord Bajron""","2001/00, 2001/01, 2002/00, 2002/01, 2002/02, 2013/00, 2013/01, 2028/00, 2029/01",0.174816,0.201756,0.034785,0.035648,true,Njësia 11
307,41.340240151977085,19.79013115417319,"Gjimnazi ""Aleks Buda"" Rr.""Gj.Legisi""","2005/00, 2005/02",0.172161,0.199104,0.032131,0.032995,true,Njësia 11
308,41.34108306344984,19.794836754173208,"Rep. ""Inspektim-Shpëtim Minierat"",Rr ""S.Bruzi""",2006/00,0.175695,0.198261,0.035665,0.032153,true,Njësia 11
309,41.338543134483174,19.79302562718972,"Kopshti Nr.14. Rr.""Gj. Legisi""",2007/00,0.174335,0.200801,0.034305,0.034692,true,Njësia 11
310,41.33933043530086,19.794608827189787,"Kopshti Nr.28 Rr.""L. Bajron""","2008/00, 2008/01",0.175524,0.200014,0.035493,0.033905,true,Njësia 11
311,41.34244940544898,19.79492080391192,"Qendra Kombëtare e Transfuzionit te Gjakut ""Q.K.T.GJ"" Rr.""Marubi""","2009/00, 2009/01, 2010/00, 2010/01",0.175758,0.196895,0.035728,0.030786,true,Njësia 11
312,41.3515872400596,19.773916713698622,"Shkolla 9-vjeçare ""Gjergj Fishta"" Rr.""P. Radovicka""","2011/00, 2011/01",0.159982,0.187757,0.019956,0.021648,true,Njësia 11
313,41.34613492472946,19.783683311845696,"Shkolla 9-vjeçare, ""Skënder Luarasi"" Rr.""V. Noti""","2017/00, 2017/01, 2017/02",0.167318,0.193209,0.027289,0.027101,true,Njësia 11
314,41.35786400169539,19.77666659464909,"Çerdhja nr. 59, Rr. ""R. Haklaj"" K. Kamëz; Kopshti Nr. 63, Kati 2, Rr. ""R. Haklaj"" Pr. Poliklinikës, K. Kamëz.; Kopshti Nr. 63, Kati 2, Rr. ""R. Haklaj"" Pr. Poliklinikës, K. Kamëz. Nr. 63, Kati 1, Rr. ""R. Haklaj"" Përballë Poliklinikës, K. Kamëz.","2020/00, 2020/01, 2021/00, 2021/01, 2022/00, 2022/01",0.162048,0.181480,0.022021,0.015372,true,Njësia 11
315,41.35615675397223,19.762369133107228,"Nd. ''Rruga Ura'', Rr. ""Princ Vidi""","2023/00, 2023/01, 2024/00, 2024/01, 2028/01",0.151309,0.183188,0.011285,0.017079,true,Njësia 11
316,41.33717138338455,19.81992135232038,Dispanceria,"1972/00, 1973/00",0.194535,0.202173,0.054500,0.036064,true,Njësia 9
317,41.35800975614661,19.7628180983545,"Shkolla ""Kolë Jakova"", Rr ""Princ Vidi"" B.Lumi",2027/00,0.151647,0.181335,0.011622,0.015226,true,Njësia 11
